,ORDERDATE,YEAR,MONTH,QUARTER,QUANTITY_ORDERED,PRICE_EACH,MSRP,SALES,STATUS,PRODUCT_LINE,STATE,DEAL_SIZE
2705,2004-07-21,2004,7,3,40,86.15,100,3446.0,5,3,1,1
2706,2004-08-20,2004,8,3,22,88.15,100,1939.3,5,3,0,2
2707,2004-09-10,2004,9,3,34,100.0,100,3473.78,5,3,4,1
2708,2004-10-14,2004,10,4,32,90.15,100,2884.8,5,3,1,2
2709,2004-10-29,2004,10,4,31,86.15,100,2670.65,5,3,1,2
2710,2004-11-10,2004,11,4,43,80.0,100,3440.0,4,3,1,1
2711,2004-11-21,2004,11,4,31,89.38,100,2770.78,5,3,9,2
2712,2004-12-02,2004,12,4,31,77.34,100,2397.54,5,3,1,2
2713,2005-01-31,2005,1,1,34,96.34,100,3275.56,5,3,1,1
2714,2005-03-01,2005,3,1,45,92.08,100,4143.6,4,3,1,1
2715,2005-03-28,2005,3,1,48,100.0,100,5192.64,5,3,1,1
2716,2005-05-06,2005,5,2,28,100.0,100,3029.04,3,3,4,1
2717,2003-02-11,2003,2,1,22,100.0,99,2556.18,5,3,1,2
2718,2003-04-16,2003,4,2,45,83.42,99,3753.9,5,3,1,1
2719,2003-06-12,2003,6,2,30,85.41,99,2562.3,5,3,1,2
2720,2003-08-08,2003,8,3,38,85.41,99,3245.58,5,3,1,1
2721,2003-09-28,2003,9,3,20,100.0,99,2204.6,5,3,1,2
2722,2003-10-23,2003,10,4,28,100.0,99,3003.0,0,3,1,1
2723,2003-11-07,2003,11,4,24,100.0,99,2526.48,5,3,1,2
2724,2003-11-14,2003,11,4,22,79.45,99,1747.9,5,3,4,2
2725,2003-11-26,2003,11,4,35,93.35,99,3267.25,5,3,1,1
2726,2004-01-02,2004,1,1,33,85.41,99,2818.53,5,3,1,2
2727,2004-02-19,2004,2,1,31,95.34,99,2955.54,5,3,1,2
2728,2004-03-20,2004,3,1,35,82.43,99,2885.05,5,3,3,2
2729,2004-05-07,2004,5,2,35,90.37,99,3162.95,0,3,9,1
2730,2004-06-17,2004,6,2,50,81.43,99,4071.5,5,3,12,1
2731,2004-07-21,2004,7,3,26,100.0,99,2969.46,5,3,1,2
2732,2004-08-20,2004,8,3,38,89.38,99,3396.44,5,3,0,1
2733,2004-09-10,2004,9,3,45,100.0,99,4692.6,5,3,4,1
2734,2004-10-14,2004,10,4,30,100.0,99,3515.7,5,3,1,1
2735,2004-10-29,2004,10,4,37,91.37,99,3380.69,5,3,1,1
2736,2004-11-10,2004,11,4,37,86.61,99,3204.57,4,3,1,1
2737,2004-11-21,2004,11,4,36,71.89,99,2588.04,5,3,9,2
2738,2004-12-02,2004,12,4,25,100.0,99,2854.75,5,3,1,2
2739,2005-01-31,2005,1,1,37,100.0,99,4025.6,5,3,1,1
2740,2005-03-01,2005,3,1,30,95.48,99,2864.4,4,3,1,2
2741,2005-03-28,2005,3,1,36,100.0,99,3789.72,5,3,1,1
2742,2005-05-06,2005,5,2,27,90.37,99,2439.99,3,3,4,2
2743,2003-02-17,2003,2,1,48,61.44,74,2949.12,5,2,1,2
2744,2003-04-28,2003,4,2,26,59.22,74,1539.72,5,2,1,2
2745,2003-06-16,2003,6,2,26,85.13,74,2213.38,5,2,2,2
2746,2003-08-10,2003,8,3,34,85.87,74,2919.58,5,2,4,2
2747,2003-10-06,2003,10,4,44,85.87,74,3778.28,5,2,1,1
2748,2003-10-28,2003,10,4,39,82.91,74,3233.49,5,2,1,1
2749,2003-11-08,2003,11,4,45,76.25,74,3431.25,5,2,1,1
2750,2003-11-27,2003,11,4,40,63.67,74,2546.8,5,2,1,2
2751,2004-01-12,2004,1,1,42,70.33,74,2953.86,5,2,10,2
2752,2004-02-19,2004,2,1,43,74.03,74,3183.29,5,2,1,1
2753,2004-04-02,2004,4,2,34,72.55,74,2466.7,5,2,0,2
2754,2004-05-11,2004,5,2,38,62.19,74,2363.22,5,2,1,2
2755,2004-06-24,2004,6,2,35,71.07,74,2487.45,0,2,1,2
2756,2004-07-23,2004,7,3,31,72.55,74,2249.05,5,2,1,2
2757,2004-08-21,2004,8,3,32,64.41,74,2061.12,5,2,1,2
2758,2004-09-15,2004,9,3,47,86.62,74,4071.14,5,2,1,1
2759,2004-10-15,2004,10,4,39,68.11,74,2656.29,5,2,9,2
2760,2004-11-01,2004,11,4,44,62.19,74,2736.36,5,2,3,2
2761,2004-11-12,2004,11,4,39,85.87,74,3348.93,5,2,1,1
2762,2004-11-23,2004,11,4,50,57.86,74,2893.0,5,2,14,2
2763,2004-12-03,2004,12,4,22,75.51,74,1661.22,5,2,4,2
2764,2004-12-17,2004,12,4,35,100.0,74,4277.35,5,2,7,1
2765,2005-01-31,2005,1,1,45,55.62,74,2502.9,5,2,1,2
2766,2005-03-01,2005,3,1,44,86.4,74,3801.6,4,2,1,1
2767,2005-03-30,2005,3,1,36,87.36,74,3144.96,5,2,1,1
2768,2005-04-03,2005,4,2,28,72.55,74,2031.4,3,2,6,2
2769,2005-05-10,2005,5,2,43,62.19,74,2674.17,5,2,1,2
2770,2003-02-17,2003,2,1,48,52.64,49,2526.72,5,2,1,2
2771,2003-04-28,2003,4,2,28,48.17,49,1348.76,5,2,1,2
2772,2003-06-16,2003,6,2,21,41.71,49,875.91,5,2,2,2
2773,2003-08-10,2003,8,3,37,50.65,49,1874.05,5,2,4,2
2774,2003-10-06,2003,10,4,34,49.16,49,1671.44,5,2,1,2
2775,2003-10-23,2003,10,4,40,41.71,49,1668.4,0,2,1,2
2776,2003-11-08,2003,11,4,45,51.15,49,2301.75,5,2,1,2
2777,2003-11-14,2003,11,4,28,52.14,49,1459.92,5,2,1,2
2778,2003-11-26,2003,11,4,29,41.71,49,1209.59,5,2,1,2
2779,2004-01-09,2004,1,1,48,44.69,49,2145.12,5,2,1,2
2780,2004-02-19,2004,2,1,31,45.69,49,1416.39,5,2,1,2
2781,2004-05-08,2004,5,2,32,57.61,49,1843.52,5,2,4,2
2782,2004-06-24,2004,6,2,21,57.11,49,1199.31,0,2,1,2
2783,2004-07-21,2004,7,3,32,58.6,49,1875.2,5,2,4,2
2784,2004-08-20,2004,8,3,43,57.61,49,2477.23,5,2,0,2
2785,2004-09-15,2004,9,3,21,45.19,49,948.99,5,2,1,2
2786,2004-10-14,2004,10,4,34,53.63,49,1823.42,5,2,11,2
2787,2004-11-01,2004,11,4,34,43.7,49,1485.8,5,2,3,2
2788,2004-11-15,2004,11,4,44,86.13,49,3789.72,5,2,9,1
2789,2004-11-23,2004,11,4,27,76.31,49,2060.37,5,2,14,2
2790,2004-12-03,2004,12,4,49,52.64,49,2579.36,5,2,4,2
2791,2004-12-17,2004,12,4,23,95.2,49,2189.6,5,2,7,2
2792,2005-01-31,2005,1,1,25,64.97,49,1624.25,5,2,1,2
2793,2005-03-01,2005,3,1,50,87.15,49,4357.5,4,2,1,1
2794,2005-03-30,2005,3,1,34,40.22,49,1367.48,5,2,1,2
2795,2005-04-01,2005,4,2,20,56.12,49,1122.4,5,2,1,2
2796,2005-05-09,2005,5,2,42,57.61,49,2419.62,1,2,15,2
2797,2003-02-11,2003,2,1,25,56.78,54,1419.5,5,3,1,2
2798,2003-04-16,2003,4,2,50,43.68,54,2184.0,5,3,1,2
2799,2003-06-12,2003,6,2,32,64.97,54,2079.04,5,3,1,2
2800,2003-08-08,2003,8,3,39,44.23,54,1724.97,5,3,1,2
2801,2003-09-28,2003,9,3,50,60.06,54,3003.0,5,3,1,1
2802,2003-10-23,2003,10,4,38,48.59,54,1846.42,0,3,1,2
2803,2003-11-07,2003,11,4,40,50.23,54,2009.2,5,3,1,2
2804,2003-11-14,2003,11,4,28,64.43,54,1804.04,5,3,4,2
2805,2003-11-26,2003,11,4,42,50.23,54,2109.66,5,3,1,2
2806,2004-01-02,2004,1,1,42,63.88,54,2682.96,5,3,1,2
2807,2004-02-19,2004,2,1,36,63.34,54,2280.24,5,3,1,2
2808,2004-03-20,2004,3,1,24,49.69,54,1192.56,5,3,3,2
2809,2004-05-07,2004,5,2,23,65.52,54,1506.96,0,3,9,2
2810,2004-06-17,2004,6,2,29,50.78,54,1472.62,5,3,12,2
2811,2004-07-21,2004,7,3,37,45.86,54,1696.82,5,3,1,2
2812,2004-08-20,2004,8,3,33,51.32,54,1693.56,5,3,0,2
2813,2004-09-09,2004,9,3,32,60.06,54,1921.92,5,3,1,2
2814,2004-10-14,2004,10,4,35,59.51,54,2082.85,5,3,1,2
2815,2004-10-29,2004,10,4,40,55.69,54,2227.6,5,3,1,2
2816,2004-11-10,2004,11,4,37,86.74,54,3209.38,4,3,1,1
2817,2004-11-21,2004,11,4,42,97.16,54,4080.72,5,3,9,1
2818,2004-12-02,2004,12,4,20,100.0,54,2244.4,5,3,1,2
2819,2005-01-31,2005,1,1,29,100.0,54,3978.51,5,3,1,1
2820,2005-03-01,2005,3,1,43,100.0,54,5417.57,4,3,1,1
2821,2005-03-28,2005,3,1,34,62.24,54,2116.16,5,3,1,2
2822,2005-05-06,2005,5,2,47,65.52,54,3079.44,3,3,4,1
