ORDER_DATE,QUARTER,MONTH,YEAR,REGION,STATE,SHIPPING_TYPE,CUSTOMER_TYPE,QUANTITY_ORDERED,DEAL_SIZE,PRICE_EACH,MSRP,PRODUCT_TYPE,PRODUCT_LINE,SALES
2020-10-10,4,10,2020,Peninsular,Selangor,Free,New,31,Small,71.6,81,Skincare,Sunscreen,2219.6
2020-11-11,4,11,2020,Peninsular,Melaka,Free,New,48,Medium,80.55,81,Skincare,Sunscreen,3866.4
2021-11-11,4,11,2021,Peninsular,Kelantan,Free,New,21,Small,93.56,81,Skincare,Moisturizer,1964.76
2020-11-11,4,11,2020,East,Sarawak,Free,New,40,Small,66.72,81,Makeup,Masscara,2668.8
2020-01-01,1,1,2020,Peninsular,Pahang,Free,New,40,Medium,80.55,81,Skincare,Essence,3222.0
2021-02-02,1,2,2021,Peninsular,Kelantan,Free,New,50,Medium,77.29,81,Skincare,Makeup remover,3864.5
2020-04-04,2,4,2020,Peninsular,KL,Free,New,20,Small,68.34,81,Makeup,Masscara,1366.8
2020-05-05,2,5,2020,Peninsular,Kelantan,Free,Existing,48,Medium,72.41,81,Makeup,Eyeliner,3475.68
2021-06-06,2,6,2021,East,Sabah,Free,Existing,47,Medium,89.5,81,Skincare,Face mask,4206.5
2020-08-08,3,8,2020,East,Sabah,Free,Existing,21,Small,70.78,81,Makeup,Eyebrow,1486.38
2020-08-08,3,8,2020,East,Sabah,Free,Existing,39,Medium,78.92,81,Makeup,Concealer,3077.88
2021-09-09,3,9,2021,Peninsular,Negeri Sembilan,Free,New,44,Medium,80.55,81,Skincare,Cleanser,3544.2
2020-10-10,4,10,2020,Peninsular,Kelantan,Free,Existing,28,Small,88.68,81,Makeup,Eyebrow,2483.04
2020-11-11,4,11,2020,Peninsular,KL,Free,New,45,Medium,77.29,81,Skincare,Essence,3478.05
2020-11-11,4,11,2020,East,Sarawak,Free,New,20,Medium,100.0,81,Makeup,Concealer,3657.8
2021-11-11,4,11,2021,Peninsular,Kelantan,Free,New,38,Medium,100.0,81,Skincare,Makeup remover,4682.36
2020-12-12,4,12,2020,Peninsular,Kedah,Free,New,26,Medium,100.0,81,Skincare,Eye cream,3937.7
2021-01-01,1,1,2021,East,Sabah,Free,New,44,Medium,100.0,81,Skincare,Sunscreen,4984.32
2021-02-02,1,2,2021,Peninsular,Kelantan,Free,New,49,Medium,100.0,81,Makeup,Eyeliner,5406.66
2020-03-03,1,3,2020,Peninsular,Selangor,Free,New,22,Medium,100.0,81,Skincare,Face mask,3491.18
2020-04-04,2,4,2020,Peninsular,Putrajaya,Free,Existing,31,Small,68.34,81,Makeup,Masscara,2118.54
2021-02-02,1,2,2021,Peninsular,Kelantan,Free,New,41,Small,70.67,66,Makeup,Masscara,2897.47
2021-04-04,2,4,2021,Peninsular,Putrajaya,Free,Existing,25,Small,76.67,66,Skincare,Makeup remover,1916.75
2020-06-06,2,6,2020,Peninsular,Kelantan,Free,Existing,31,Small,60.0,66,Makeup,Eyeliner,1860.0
2020-08-08,3,8,2020,Peninsular,Selangor,Free,New,41,Small,64.0,66,Makeup,Foundation,2624.0
2021-09-09,3,9,2021,Peninsular,Kelantan,Free,New,43,Small,64.67,66,Skincare,Moisturizer,2780.81
2021-10-10,4,10,2021,Peninsular,Kelantan,Customer paid,New,43,Medium,75.34,66,Makeup,Concealer,3239.62
2021-11-11,4,11,2021,Peninsular,Kelantan,Free,Existing,24,Small,76.0,66,Makeup,Eyeshadow,1824.0
2021-11-11,4,11,2021,East,Sabah,Free,New,21,Small,54.0,66,Skincare,Serum,1134.0
2020-11-11,4,11,2020,Peninsular,Pahang,Free,New,23,Small,64.67,66,Makeup,Blush,1487.41
2021-01-01,1,1,2021,East,Sarawak,Free,Existing,38,Small,74.67,66,Makeup,Eyeliner,2837.46
2020-02-02,1,2,2020,Peninsular,Selangor,Free,New,31,Small,62.67,66,Skincare,Face mask,1942.77
2021-03-03,1,3,2021,Peninsular,Penang,Free,Existing,36,Small,70.67,66,Skincare,Toner,2544.12
2021-05-05,2,5,2021,Peninsular,KL,Customer paid,New,36,Small,71.34,66,Makeup,Masscara,2568.24
2021-06-06,2,6,2021,Peninsular,Pahang,Free,New,34,Small,62.0,66,Skincare,Eye cream,2108.0
2021-07-07,3,7,2021,Peninsular,Kelantan,Free,New,21,Small,65.34,66,Skincare,Sunscreen,1372.14
2020-08-08,3,8,2020,Peninsular,Negeri Sembilan,Free,Existing,45,Medium,78.67,66,Makeup,Lipstick,3540.15
2021-09-09,3,9,2021,East,Sabah,Free,New,26,Small,75.34,66,Makeup,Eyeliner,1958.84
2021-10-10,4,10,2021,Peninsular,Kelantan,Free,Existing,50,Small,54.0,66,Skincare,Toner,2700.0
2021-10-10,4,10,2021,Peninsular,Kelantan,Free,New,41,Small,62.0,66,Makeup,Liquid Lip,2542.0
2021-11-11,4,11,2021,Peninsular,Kelantan,Free,New,39,Small,60.0,66,Skincare,Sunscreen,2340.0
2020-11-11,4,11,2020,Peninsular,Johor,Free,Existing,22,Small,100.0,66,Makeup,Eyebrow,2816.44
2021-12-12,4,12,2021,Peninsular,Kelantan,Free,New,46,Medium,76.67,66,Skincare,Essence,3526.82
2020-01-01,1,1,2020,East,Sarawak,Free,Existing,44,Medium,100.0,66,Makeup,Eyebrow,4627.92
2021-02-02,1,2,2021,Peninsular,Selangor,Free,Existing,25,Small,77.34,66,Makeup,Liquid Lip,1933.5
2020-03-03,1,3,2020,Peninsular,Selangor,Free,New,39,Small,66.67,66,Skincare,Serum,2600.13
2020-05-05,2,5,2020,East,Sabah,Customer paid,New,37,Small,71.34,66,Skincare,Toner,2639.58
2020-02-02,1,2,2020,Peninsular,Kelantan,Free,New,31,Medium,100.0,91,Skincare,Makeup remover,3312.97
2021-04-04,2,4,2021,Peninsular,Penang,Free,Existing,47,Medium,82.21,91,Makeup,Lipstick,3863.87
2021-06-06,2,6,2021,Peninsular,Kelantan,Free,New,24,Small,77.64,91,Makeup,Lipstick,1863.36
2021-08-08,3,8,2021,East,Sabah,Free,Existing,36,Medium,100.0,91,Skincare,Essence,3945.96
2021-10-10,4,10,2021,Peninsular,Kelantan,Free,Existing,48,Medium,100.0,91,Skincare,Makeup remover,4954.08
2021-10-10,4,10,2021,Peninsular,Selangor,Free,New,28,Small,98.65,91,Skincare,Face mask,2762.2
2020-12-12,4,12,2020,Peninsular,Selangor,Free,New,48,Medium,83.12,91,Makeup,Eyeshadow,3989.76
2020-01-01,1,1,2020,Peninsular,Kedah,Free,Existing,21,Small,78.55,91,Skincare,Makeup remover,1649.55
2021-02-02,1,2,2021,Peninsular,Penang,Free,New,25,Small,100.0,91,Skincare,Eye cream,2534.75
2020-04-04,2,4,2020,Peninsular,Negeri Sembilan,Free,New,25,Small,100.0,91,Makeup,Blush,2580.25
2020-05-05,2,5,2020,Peninsular,Selangor,Free,Existing,31,Small,91.34,91,Skincare,Sunscreen,2831.54
2021-06-06,2,6,2021,Peninsular,Kelantan,Customer paid,Existing,40,Medium,84.03,91,Skincare,Makeup remover,3361.2
2021-07-07,3,7,2021,Peninsular,Kedah,Free,New,32,Small,89.51,91,Makeup,Lipstick,2864.32
2021-08-08,3,8,2021,Peninsular,Kelantan,Free,New,24,Small,83.12,91,Skincare,Sunscreen,1994.88
2020-09-09,3,9,2020,Peninsular,Putrajaya,Free,Existing,42,Medium,100.0,91,Skincare,Toner,4296.6
2020-10-10,4,10,2020,Peninsular,KL,Free,Existing,21,Small,100.0,91,Skincare,Eye cream,2224.95
2020-11-11,4,11,2020,Peninsular,Terengganu,Free,New,34,Small,82.21,91,Makeup,Blush,2795.14
2021-11-11,4,11,2021,Peninsular,Kelantan,Free,New,27,Small,100.0,91,Skincare,Sunscreen,2762.1
2021-11-11,4,11,2021,Peninsular,Kelantan,Free,New,30,Small,88.6,91,Makeup,Foundation,2658.0
2020-12-12,4,12,2020,Peninsular,Perak,Free,New,39,Medium,100.0,91,Skincare,Essence,5043.87
2020-12-12,4,12,2020,Peninsular,Melaka,Free,New,20,Small,60.54,91,Skincare,Essence,1210.8
2021-02-02,1,2,2021,Peninsular,Kelantan,Free,Existing,37,Medium,81.87,91,Skincare,Eye cream,3029.19
2020-03-03,1,3,2020,East,Sabah,Free,Existing,46,Large,100.0,91,Skincare,Essence,10066.6
2020-03-03,1,3,2020,Peninsular,Kelantan,Free,Existing,47,Medium,87.69,91,Skincare,Sunscreen,4121.43
2020-04-04,2,4,2020,Peninsular,Penang,Customer paid,Existing,11,Small,100.0,91,Skincare,Face mask,1135.31
2020-05-05,2,5,2020,Peninsular,Kelantan,Free,New,23,Small,91.34,91,Skincare,Serum,2100.82
2020-02-02,1,2,2020,Peninsular,Kedah,Free,Existing,29,Small,70.15,86,Skincare,Moisturizer,2034.35
2020-04-04,2,4,2020,Peninsular,Kelantan,Free,New,38,Medium,79.68,86,Makeup,Masscara,3027.84
2021-06-06,2,6,2021,Peninsular,Kelantan,Free,Existing,32,Medium,97.0,86,Makeup,Masscara,3104.0
2021-08-08,3,8,2021,Peninsular,Selangor,Free,Existing,43,Medium,84.01,86,Makeup,Blush,3612.43
2020-09-09,3,9,2020,Peninsular,Kelantan,Free,Existing,31,Small,87.48,86,Skincare,Eye cream,2711.88
2021-10-10,4,10,2021,East,Sabah,Free,Existing,29,Medium,100.0,86,Skincare,Moisturizer,3013.97
2020-11-11,4,11,2020,Peninsular,Kelantan,Free,New,31,Small,88.34,86,Skincare,Makeup remover,2738.54
2020-11-11,4,11,2020,East,Sabah,Free,New,30,Small,94.4,86,Makeup,Eyeliner,2832.0
2020-11-11,4,11,2020,Peninsular,Perak,Free,Existing,50,Medium,94.4,86,Skincare,Eye cream,4720.0
2021-01-01,1,1,2021,Peninsular,Kelantan,Free,New,40,Medium,80.55,86,Skincare,Toner,3222.0
2021-02-02,1,2,2021,Peninsular,Kelantan,Free,New,23,Small,97.0,86,Makeup,Lipstick,2231.0
2020-03-03,1,3,2020,Peninsular,Terengganu,Free,New,26,Small,88.34,86,Skincare,Cleanser,2296.84
2021-05-05,2,5,2021,Peninsular,KL,Customer paid,New,40,Medium,100.0,86,Skincare,Face mask,4157.2
2021-07-07,3,7,2021,Peninsular,Kelantan,Free,Existing,21,Small,100.0,86,Skincare,Sunscreen,2146.2
2021-08-08,3,8,2021,Peninsular,Selangor,Free,New,43,Medium,86.61,86,Makeup,Masscara,3724.23
2021-09-09,3,9,2021,Peninsular,Kelantan,Free,New,29,Small,71.89,86,Skincare,Face mask,2084.81
2020-10-10,4,10,2020,Peninsular,Kelantan,Free,Existing,38,Medium,91.81,86,Makeup,Lipstick,3488.78
2020-10-10,4,10,2020,East,Sarawak,Free,Existing,23,Small,76.22,86,Skincare,Serum,1753.06
2020-11-11,4,11,2020,Peninsular,Kelantan,Customer paid,New,20,Medium,100.0,86,Makeup,Blush,3469.2
2020-11-11,4,11,2020,Peninsular,KL,Free,New,36,Small,70.3,86,Skincare,Moisturizer,2530.8
2020-12-12,4,12,2020,Peninsular,Kelantan,Free,New,28,Small,100.0,86,Skincare,Cleanser,2924.32
2021-01-01,1,1,2021,Peninsular,Johor,Free,Existing,44,Medium,100.0,86,Skincare,Moisturizer,4496.8
2021-02-02,1,2,2021,Peninsular,Selangor,Free,Existing,49,Medium,100.0,86,Makeup,Liquid Lip,6397.44
2020-03-03,1,3,2020,Peninsular,Kelantan,Free,New,32,Small,80.55,86,Makeup,Concealer,2577.6
2021-05-05,2,5,2021,East,Sabah,Customer paid,New,34,Medium,100.0,86,Makeup,Eyebrow,3533.62
2020-02-02,1,2,2020,East,Sarawak,Free,New,30,Medium,100.0,90,Skincare,Serum,3177.3
2020-04-04,2,4,2020,Peninsular,Kelantan,Free,Existing,29,Small,94.14,90,Makeup,Eyeliner,2730.06
2020-06-06,2,6,2020,Peninsular,Perak,Free,New,22,Small,85.99,90,Skincare,Face mask,1891.78
2021-08-08,3,8,2021,East,Sabah,Free,New,26,Small,100.0,90,Makeup,Masscara,2612.48
2020-10-10,4,10,2020,Peninsular,Kelantan,Free,Existing,32,Small,91.43,90,Makeup,Foundation,2925.76
2021-10-10,4,10,2021,Peninsular,Kelantan,Customer paid,New,29,Small,100.0,90,Skincare,Sunscreen,2940.02
2021-11-11,4,11,2021,Peninsular,Terengganu,Free,New,34,Medium,96.86,90,Skincare,Toner,3293.24
2020-11-11,4,11,2020,Peninsular,Kelantan,Free,New,24,Small,99.57,90,Makeup,Lipstick,2389.68
2021-11-11,4,11,2021,Peninsular,Kelantan,Free,New,24,Small,90.52,90,Makeup,Lipstick,2172.48
2021-01-01,1,1,2021,Peninsular,Selangor,Free,Existing,33,Small,88.71,90,Makeup,Concealer,2927.43
2021-02-02,1,2,2021,Peninsular,Selangor,Free,New,26,Small,100.0,90,Skincare,Makeup remover,2659.54
2020-05-05,2,5,2020,East,Sabah,Free,New,40,Medium,95.95,90,Skincare,Eye cream,3838.0
2020-06-06,2,6,2020,Peninsular,Johor,Customer paid,Existing,44,Medium,94.14,90,Makeup,Foundation,4142.16
2021-07-07,3,7,2021,East,Sabah,Free,Existing,24,Small,90.52,90,Makeup,Eyebrow,2172.48
2021-08-08,3,8,2021,Peninsular,Negeri Sembilan,Free,New,20,Small,94.14,90,Skincare,Face mask,1882.8
2021-09-09,3,9,2021,Peninsular,Kelantan,Free,New,34,Medium,100.0,90,Skincare,Toner,3477.86
2021-10-10,4,10,2021,East,Sarawak,Free,Existing,34,Medium,97.76,90,Skincare,Toner,3323.84
2020-11-11,4,11,2020,Peninsular,Terengganu,Free,Existing,45,Medium,93.24,90,Makeup,Lipstick,4195.8
2021-11-11,4,11,2021,Peninsular,Kelantan,Free,Existing,41,Medium,100.0,90,Skincare,Eye cream,4156.58
2020-11-11,4,11,2020,Peninsular,Johor,Free,Existing,55,Medium,71.25,90,Skincare,Serum,3918.75
2021-12-12,4,12,2021,East,Sabah,Free,Existing,23,Small,100.0,90,Skincare,Face mask,2352.67
2020-12-12,4,12,2020,Peninsular,Melaka,Free,Existing,24,Small,45.39,90,Makeup,Foundation,1089.36
2020-01-01,1,1,2020,Peninsular,Kelantan,Free,Existing,32,Small,84.41,90,Makeup,Liquid Lip,2701.12
2020-03-03,1,3,2020,Peninsular,Pahang,Customer paid,Existing,29,Small,85.76,90,Skincare,Serum,2487.04
2021-03-03,1,3,2021,Peninsular,Kelantan,Free,Existing,36,Medium,100.0,90,Skincare,Makeup remover,3910.32
2021-04-04,2,4,2021,Peninsular,Selangor,Free,Existing,46,Medium,87.8,90,Makeup,Eyeshadow,4038.8
2020-05-05,2,5,2020,Peninsular,Penang,Customer paid,New,32,Medium,95.95,90,Makeup,Masscara,3070.4
2021-02-02,1,2,2021,Peninsular,Kelantan,Free,Existing,34,Medium,100.0,99,Makeup,Concealer,3763.46
2021-04-04,2,4,2021,Peninsular,Penang,Free,New,24,Small,100.0,99,Makeup,Liquid Lip,2584.8
2021-06-06,2,6,2021,Peninsular,Perak,Free,New,40,Medium,100.0,99,Makeup,Blush,4427.6
2020-08-08,3,8,2020,East,Sabah,Free,New,26,Small,82.77,99,Skincare,Serum,2152.02
2020-10-10,4,10,2020,Peninsular,Kelantan,Free,New,20,Small,100.0,99,Makeup,Lipstick,2353.4
2021-10-10,4,10,2021,Peninsular,Selangor,Free,New,31,Medium,100.0,99,Makeup,Masscara,3431.39
2020-11-11,4,11,2020,Peninsular,Kelantan,Free,New,22,Small,87.75,99,Makeup,Concealer,1930.5
2021-11-11,4,11,2021,Peninsular,Kelantan,Free,Existing,42,Medium,100.0,99,Skincare,Cleanser,4774.56
2020-01-01,1,1,2020,Peninsular,Kedah,Free,Existing,26,Small,99.72,99,Makeup,Concealer,2592.72
2020-02-02,1,2,2020,Peninsular,Selangor,Free,Existing,37,Medium,87.75,99,Makeup,Eyeshadow,3246.75
2020-04-04,2,4,2020,Peninsular,Negeri Sembilan,Free,Existing,38,Medium,88.75,99,Makeup,Eyeliner,3372.5
2021-05-05,2,5,2021,Peninsular,Selangor,Free,Existing,35,Medium,100.0,99,Skincare,Essence,3909.15
2020-06-06,2,6,2020,Peninsular,Kelantan,Customer paid,Existing,33,Small,90.75,99,Makeup,Eyeshadow,2994.75
2021-07-07,3,7,2021,Peninsular,Pahang,Free,New,39,Medium,100.0,99,Skincare,Face mask,4472.52
2020-08-08,3,8,2020,Peninsular,Kelantan,Free,Existing,45,Medium,100.0,99,Makeup,Blush,4576.95
2020-09-09,3,9,2020,Peninsular,Kelantan,Free,New,24,Small,100.0,99,Makeup,Blush,2441.04
2021-10-10,4,10,2021,Peninsular,KL,Free,Existing,35,Medium,88.75,99,Skincare,Face mask,3106.25
2021-11-11,4,11,2021,Peninsular,Terengganu,Free,New,23,Small,100.0,99,Makeup,Liquid Lip,2706.41
2020-11-11,4,11,2020,East,Sarawak,Free,New,37,Medium,100.0,99,Skincare,Face mask,4021.53
2020-11-11,4,11,2020,Peninsular,Kelantan,Free,New,55,Medium,87.75,99,Skincare,Moisturizer,4826.25
2020-12-12,4,12,2020,East,Sabah,Free,Existing,49,Medium,100.0,99,Makeup,Liquid Lip,4935.28
2021-12-12,4,12,2021,Peninsular,Melaka,Free,New,26,Small,100.0,99,Skincare,Cleanser,2754.7
2020-02-02,1,2,2020,Peninsular,Kelantan,Free,Existing,33,Medium,100.0,99,Makeup,Eyeshadow,3856.71
2020-03-03,1,3,2020,Peninsular,Negeri Sembilan,Customer paid,Existing,37,Medium,83.84,99,Skincare,Eye cream,3102.08
2021-03-03,1,3,2021,Peninsular,Kelantan,Free,Existing,22,Small,86.76,99,Skincare,Makeup remover,1908.72
2020-04-04,2,4,2020,Peninsular,Penang,Customer paid,New,85,Large,88.75,99,Skincare,Essence,7543.75
2020-05-05,2,5,2020,Peninsular,Terengganu,Free,Existing,22,Small,100.0,99,Skincare,Cleanser,2457.18
2021-02-02,1,2,2021,Peninsular,Kelantan,Free,New,31,Small,65.77,72,Skincare,Makeup remover,2038.87
2020-04-04,2,4,2020,Peninsular,Kedah,Free,Existing,38,Small,65.77,72,Skincare,Toner,2499.26
2020-06-06,2,6,2020,Peninsular,Kelantan,Free,New,45,Medium,85.29,72,Skincare,Sunscreen,3838.05
2020-08-08,3,8,2020,East,Sabah,Free,Existing,31,Small,85.29,72,Makeup,Concealer,2643.99
2021-10-10,4,10,2021,Peninsular,Selangor,Free,Existing,36,Small,64.33,72,Skincare,Cleanser,2315.88
2020-10-10,4,10,2020,Peninsular,Kelantan,Customer paid,Existing,46,Medium,70.11,72,Skincare,Moisturizer,3225.06
2021-11-11,4,11,2021,Peninsular,Putrajaya,Free,New,32,Small,76.62,72,Makeup,Eyeshadow,2451.84
2020-11-11,4,11,2020,East,Sabah,Free,Existing,39,Small,57.82,72,Makeup,Eyeliner,2254.98
2020-11-11,4,11,2020,Peninsular,Kelantan,Free,Existing,50,Medium,78.79,72,Makeup,Masscara,3939.5
2021-01-01,1,1,2021,East,Sarawak,Free,New,46,Medium,74.45,72,Makeup,Masscara,3424.7
2021-02-02,1,2,2021,Peninsular,Selangor,Free,New,36,Small,80.95,72,Makeup,Foundation,2914.2
2020-03-03,1,3,2020,Peninsular,Penang,Free,New,29,Small,82.4,72,Skincare,Sunscreen,2389.6
2021-05-05,2,5,2021,Peninsular,KL,Customer paid,Existing,32,Small,75.89,72,Skincare,Makeup remover,2428.48
2021-06-06,2,6,2021,Peninsular,Pahang,Free,Existing,44,Medium,68.67,72,Skincare,Toner,3021.48
2021-07-07,3,7,2021,Peninsular,Kelantan,Free,New,42,Small,62.16,72,Makeup,Masscara,2610.72
2020-08-08,3,8,2020,Peninsular,Negeri Sembilan,Free,Existing,47,Medium,65.77,72,Makeup,Eyeliner,3091.19
2021-09-09,3,9,2021,East,Sabah,Free,Existing,44,Small,58.55,72,Skincare,Face mask,2576.2
2020-10-10,4,10,2020,Peninsular,Kelantan,Free,New,43,Medium,75.17,72,Makeup,Eyeshadow,3232.31
2021-11-11,4,11,2021,Peninsular,Terengganu,Free,New,48,Medium,74.45,72,Makeup,Eyebrow,3573.6
2021-11-11,4,11,2021,Peninsular,Kelantan,Customer paid,Existing,21,Small,96.31,72,Skincare,Face mask,2022.51
2021-11-11,4,11,2021,Peninsular,Johor,Free,Existing,50,Medium,74.35,72,Skincare,Toner,3717.5
2021-12-12,4,12,2021,Peninsular,Kelantan,Free,Existing,29,Small,75.35,72,Skincare,Toner,2185.15
2020-01-01,1,1,2020,Peninsular,Negeri Sembilan,Free,Existing,41,Small,70.33,72,Makeup,Masscara,2883.53
2021-03-03,1,3,2021,Peninsular,Kelantan,Customer paid,Existing,37,Medium,100.0,72,Makeup,Concealer,5017.57
2021-03-03,1,3,2021,Peninsular,Kelantan,Free,Existing,22,Small,66.5,72,Makeup,Lipstick,1463.0
2020-05-05,2,5,2020,East,Sabah,Customer paid,New,31,Small,75.89,72,Skincare,Makeup remover,2352.59
2021-01-01,1,1,2021,Peninsular,Kelantan,Free,New,42,Medium,100.0,101,Skincare,Sunscreen,4460.82
2021-04-04,2,4,2021,Peninsular,Negeri Sembilan,Free,New,42,Medium,100.0,101,Skincare,Eye cream,4758.18
2020-05-05,2,5,2020,Peninsular,Kelantan,Free,New,45,Medium,100.0,101,Skincare,Makeup remover,4597.2
2021-07-07,3,7,2021,Peninsular,Selangor,Free,Existing,36,Medium,100.0,101,Makeup,Masscara,4114.8
2021-09-09,3,9,2021,Peninsular,Kelantan,Free,Existing,20,Small,100.0,101,Skincare,Face mask,2104.0
2021-10-10,4,10,2021,Peninsular,Kedah,Customer paid,New,39,Medium,81.93,101,Skincare,Face mask,3195.27
2020-11-11,4,11,2020,Peninsular,Kelantan,Free,New,42,Medium,85.98,101,Skincare,Sunscreen,3611.16
2020-11-11,4,11,2020,East,Sarawak,Free,Existing,23,Small,86.99,101,Makeup,Lipstick,2000.77
2020-11-11,4,11,2020,Peninsular,Kelantan,Free,Existing,26,Small,89.01,101,Skincare,Eye cream,2314.26
2020-12-12,4,12,2020,Peninsular,Negeri Sembilan,Free,Existing,33,Medium,100.0,101,Makeup,Concealer,3871.89
2020-02-02,1,2,2020,Peninsular,Kelantan,Free,Existing,31,Small,88.0,101,Skincare,Cleanser,2728.0
2021-03-03,1,3,2021,Peninsular,Selangor,Free,New,50,Medium,100.0,101,Makeup,Eyebrow,5614.0
2020-05-05,2,5,2020,Peninsular,Perak,Free,Existing,44,Medium,100.0,101,Skincare,Essence,4628.8
2021-06-06,2,6,2021,Peninsular,Johor,Free,Existing,45,Medium,80.92,101,Makeup,Liquid Lip,3641.4
2020-07-07,3,7,2020,Peninsular,Melaka,Free,Existing,46,Medium,88.0,101,Makeup,Lipstick,4048.0
2021-08-08,3,8,2021,East,Sarawak,Free,New,27,Small,85.98,101,Makeup,Concealer,2321.46
2021-09-09,3,9,2021,Peninsular,Kelantan,Free,Existing,28,Medium,100.0,101,Skincare,Eye cream,3256.96
2021-10-10,4,10,2021,Peninsular,Kelantan,Free,Existing,40,Medium,100.0,101,Skincare,Cleanser,4208.0
2020-10-10,4,10,2020,Peninsular,Negeri Sembilan,Free,Existing,30,Small,99.13,101,Makeup,Masscara,2973.9
2020-11-11,4,11,2020,Peninsular,KL,Free,Existing,34,Medium,100.0,101,Skincare,Face mask,4248.3
2021-11-11,4,11,2021,Peninsular,Kelantan,Free,New,46,Large,100.0,101,Skincare,Face mask,9558.8
2021-11-11,4,11,2021,East,Sarawak,Free,New,32,Small,82.83,101,Skincare,Toner,2650.56
2021-12-12,4,12,2021,Peninsular,Kelantan,Free,Existing,27,Medium,100.0,101,Makeup,Lipstick,3761.37
2021-01-01,1,1,2021,Peninsular,Selangor,Free,New,34,Medium,100.0,101,Skincare,Eye cream,4301.34
2020-02-02,1,2,2020,Peninsular,Selangor,Free,New,34,Small,54.84,101,Skincare,Serum,1864.56
2021-05-05,2,5,2021,Peninsular,Pahang,Free,Existing,34,Medium,100.0,101,Skincare,Eye cream,3576.8
2020-05-05,2,5,2020,Peninsular,Kelantan,Customer paid,New,46,Medium,80.92,101,Skincare,Moisturizer,3722.32
2020-02-02,1,2,2020,Peninsular,Kelantan,Free,Existing,32,Medium,100.0,118,Skincare,Moisturizer,3986.56
2020-04-04,2,4,2020,Peninsular,Penang,Free,New,24,Medium,100.0,118,Skincare,Essence,3417.12
2020-06-06,2,6,2020,Peninsular,Kelantan,Free,New,27,Small,99.67,118,Skincare,Sunscreen,2691.09
2021-08-08,3,8,2021,Peninsular,Selangor,Free,Existing,20,Small,100.0,118,Makeup,Lipstick,2752.6
2020-10-10,4,10,2020,Peninsular,Selangor,Free,New,36,Medium,100.0,118,Makeup,Eyebrow,4527.72
2021-11-11,4,11,2021,Peninsular,Kelantan,Free,New,29,Medium,100.0,118,Makeup,Blush,3957.05
2020-01-01,1,1,2020,Peninsular,Kedah,Free,Existing,25,Small,100.0,118,Skincare,Serum,2818.0
2021-02-02,1,2,2021,Peninsular,Penang,Free,New,29,Medium,100.0,118,Skincare,Sunscreen,3199.86
2020-04-04,2,4,2020,Peninsular,Negeri Sembilan,Free,Existing,25,Small,96.11,118,Skincare,Serum,2402.75
2021-05-05,2,5,2021,Peninsular,Selangor,Free,Existing,44,Medium,100.0,118,Skincare,Makeup remover,6055.72
2020-06-06,2,6,2020,Peninsular,Perak,Free,Existing,47,Medium,100.0,118,Skincare,Cleanser,5465.16
2021-07-07,3,7,2021,Peninsular,Kelantan,Free,Existing,48,Medium,100.0,118,Makeup,Masscara,6378.72
2020-08-08,3,8,2020,East,Sabah,Free,Existing,45,Medium,100.0,118,Skincare,Makeup remover,5392.8
2021-09-09,3,9,2021,Peninsular,Kelantan,Free,New,35,Medium,100.0,118,Makeup,Eyeliner,3986.5
2021-10-10,4,10,2021,Peninsular,KL,Free,Existing,31,Medium,100.0,118,Skincare,Serum,4009.23
2021-11-11,4,11,2021,East,Sarawak,Free,Existing,50,Large,100.0,118,Skincare,Cleanser,7119.0
2020-11-11,4,11,2020,Peninsular,Kelantan,Free,New,33,Medium,100.0,118,Skincare,Makeup remover,4072.2
2021-11-11,4,11,2021,Peninsular,Kelantan,Free,Existing,29,Medium,100.0,118,Skincare,Face mask,4094.51
2020-12-12,4,12,2020,Peninsular,Perak,Free,Existing,48,Medium,68.8,118,Makeup,Masscara,3302.4
2020-12-12,4,12,2020,Peninsular,Melaka,Free,Existing,44,Medium,72.42,118,Skincare,Toner,3186.48
2020-02-02,1,2,2020,Peninsular,Kelantan,Free,Existing,25,Small,66.73,118,Skincare,Makeup remover,1668.25
2021-03-03,1,3,2021,East,Sabah,Free,Existing,50,Large,100.0,118,Makeup,Masscara,7154.5
2020-03-03,1,3,2020,Peninsular,Kelantan,Free,Existing,23,Small,100.0,118,Skincare,Face mask,2810.83
2020-04-04,2,4,2020,Peninsular,Penang,Customer paid,New,21,Small,96.11,118,Skincare,Cleanser,2018.31
2020-05-05,2,5,2020,Peninsular,Kelantan,Free,New,41,Medium,100.0,118,Makeup,Lipstick,5642.83
2020-02-02,1,2,2020,Peninsular,Kelantan,Free,Existing,44,Medium,74.4,80,Makeup,Concealer,3273.6
2020-04-04,2,4,2020,Peninsular,Penang,Free,Existing,43,Medium,76.0,80,Makeup,Liquid Lip,3268.0
2021-08-08,3,8,2021,East,Sabah,Free,New,28,Small,96.0,80,Makeup,Liquid Lip,2688.0
2020-10-10,4,10,2020,Peninsular,Kelantan,Free,New,43,Medium,86.4,80,Makeup,Blush,3715.2
2020-10-10,4,10,2020,Peninsular,Selangor,Free,Existing,48,Medium,96.0,80,Makeup,Eyeliner,4608.0
2021-12-12,4,12,2021,Peninsular,Selangor,Free,Existing,38,Medium,82.4,80,Skincare,Sunscreen,3131.2
2020-01-01,1,1,2020,Peninsular,Kedah,Free,Existing,31,Small,86.4,80,Makeup,Eyeshadow,2678.4
